2026-06-30 14:55:39 buyer=alice qty=5 student=p20240003 remaining=95
2026-06-30 14:58:56 buyer=buyer27 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer31 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer28 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer36 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer35 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer38 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer34 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer32 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer39 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer40 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer37 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer2 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer1 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer6 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer3 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer11 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer10 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer4 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer13 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer7 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer9 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer12 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer17 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer24 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer22 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer5 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer8 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer31 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer28 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer16 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer18 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer21 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer15 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer26 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer14 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer19 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer23 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer20 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer27 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer25 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer30 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer29 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer34 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer35 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer36 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer39 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer33 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer32 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer40 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer38 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer37 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer1 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer5 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer2 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer10 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer7 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer8 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer4 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer15 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer12 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer3 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer18 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer14 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer6 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer20 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer16 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer9 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer30 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer19 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer23 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer11 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer13 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer24 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer22 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer26 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer32 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer17 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer33 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer38 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer31 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer21 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer36 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer37 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer34 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer29 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer40 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer35 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer27 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer28 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer39 qty=1 student=p20240003 remaining=99
2026-06-30 14:58:56 buyer=buyer25 qty=1 student=p20240003 remaining=99
2026-06-30 15:00:39 buyer=buyer3 qty=1 student=p20240003 remaining=99
2026-06-30 15:00:39 buyer=buyer7 qty=1 student=p20240003 remaining=98
2026-06-30 15:00:39 buyer=buyer10 qty=1 student=p20240003 remaining=97
2026-06-30 15:00:39 buyer=buyer11 qty=1 student=p20240003 remaining=96
2026-06-30 15:00:39 buyer=buyer9 qty=1 student=p20240003 remaining=95
2026-06-30 15:00:39 buyer=buyer4 qty=1 student=p20240003 remaining=94
2026-06-30 15:00:39 buyer=buyer1 qty=1 student=p20240003 remaining=93
2026-06-30 15:00:39 buyer=buyer15 qty=1 student=p20240003 remaining=92
2026-06-30 15:00:39 buyer=buyer5 qty=1 student=p20240003 remaining=91
2026-06-30 15:00:39 buyer=buyer26 qty=1 student=p20240003 remaining=90
2026-06-30 15:00:39 buyer=buyer2 qty=1 student=p20240003 remaining=89
2026-06-30 15:00:39 buyer=buyer13 qty=1 student=p20240003 remaining=88
2026-06-30 15:00:39 buyer=buyer25 qty=1 student=p20240003 remaining=87
2026-06-30 15:00:39 buyer=buyer16 qty=1 student=p20240003 remaining=86
2026-06-30 15:00:39 buyer=buyer17 qty=1 student=p20240003 remaining=85
2026-06-30 15:00:39 buyer=buyer24 qty=1 student=p20240003 remaining=84
2026-06-30 15:00:39 buyer=buyer18 qty=1 student=p20240003 remaining=83
2026-06-30 15:00:39 buyer=buyer23 qty=1 student=p20240003 remaining=82
2026-06-30 15:00:39 buyer=buyer28 qty=1 student=p20240003 remaining=81
2026-06-30 15:00:39 buyer=buyer21 qty=1 student=p20240003 remaining=80
2026-06-30 15:00:39 buyer=buyer20 qty=1 student=p20240003 remaining=79
2026-06-30 15:00:39 buyer=buyer22 qty=1 student=p20240003 remaining=78
2026-06-30 15:00:39 buyer=buyer19 qty=1 student=p20240003 remaining=77
2026-06-30 15:00:39 buyer=buyer27 qty=1 student=p20240003 remaining=76
2026-06-30 15:00:39 buyer=buyer6 qty=1 student=p20240003 remaining=75
2026-06-30 15:00:39 buyer=buyer14 qty=1 student=p20240003 remaining=74
2026-06-30 15:00:39 buyer=buyer12 qty=1 student=p20240003 remaining=73
2026-06-30 15:00:39 buyer=buyer8 qty=1 student=p20240003 remaining=72
2026-06-30 15:00:39 buyer=buyer29 qty=1 student=p20240003 remaining=71
2026-06-30 15:00:39 buyer=buyer36 qty=1 student=p20240003 remaining=70
2026-06-30 15:00:39 buyer=buyer30 qty=1 student=p20240003 remaining=69
2026-06-30 15:00:39 buyer=buyer32 qty=1 student=p20240003 remaining=68
2026-06-30 15:00:39 buyer=buyer31 qty=1 student=p20240003 remaining=67
2026-06-30 15:00:39 buyer=buyer39 qty=1 student=p20240003 remaining=66
2026-06-30 15:00:39 buyer=buyer34 qty=1 student=p20240003 remaining=65
2026-06-30 15:00:39 buyer=buyer35 qty=1 student=p20240003 remaining=64
2026-06-30 15:00:39 buyer=buyer33 qty=1 student=p20240003 remaining=63
2026-06-30 15:00:39 buyer=buyer37 qty=1 student=p20240003 remaining=62
2026-06-30 15:00:39 buyer=buyer38 qty=1 student=p20240003 remaining=61
2026-06-30 15:00:39 buyer=buyer40 qty=1 student=p20240003 remaining=60
